"pitches","player_id","player_name","api_game_date_month_text","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
14,681393,"Norby, Connor","Jun",63,22.2,0.214,0.214,0.2,0.429,0.272,0.24,0.228,3,14,87.5,24.5,2082,90.4,91.21,3,14,0,0.7999999999999972,6.75,104,151,119,145,301,320,291,"0.1","-0.1","68.7","7.1",14,11,2,0,0,1,3,21.4,0,0,2.01286,0.77714,0.38143,0.12857,"91.8",223,36.36363636363637,9.090909090909092,7.142857142857142,5.67,-0.85,0.08,2.68,0.214,1,"-0.628571429",0.228,0.327,"0.628571429",-0.014,-0.014000000000000012,0.102,0.032,21.4,"42.8"
14,686797,"Lee, Brooks","Aug",66,21.2,0.308,0.077,0.364,0.385,0.328,0.278,0.254,4,13,82.6,11.5,2148,87.8,88.54,2,13,1,0.7000000000000028,6.54,109,146,116,149,293,320,288,"-1","1","68.8","6.8",14,11,3,1,0,0,2,14.3,1,7.1,2.48286,0.48071,0.28429,-0.28429,"91.0",137,27.27272727272727,0,0,5.75,-0.51,0.2,2.39,0.357,0,"7.064285714",0.308,0.311,"-7.064285714",0.054,0.04899999999999999,0.074,0.05,15.4,"39.3"
14,678877,"Noel, Jhonkensy","Jun",51,27.5,0.231,0.538,0.25,0.769,0.432,0.355,0.188,3,13,96.8,28.5,2385,86.5,86.59,6,12,2,0.09999999999999432,6.31,110,154,122,148,309,329,300,"-1.8","1.8","76.0","8.2",14,6,0,1,0,2,7,50,1,7.1,3.00429,0.11429,-0.02385,-0.26385,"99.4",277,50,33.33333333333333,14.285714285714285,5.72,-0.64,0.27,1.99,0.286,2,"13",0.246,0.602,"-13",0.043,0.03999999999999998,0.167,0.077,50,"39.4"
14,668952,"Kreidler, Ryan","Aug",47,29.8,0.077,0,0.1,0.077,0.112,0.139,0.102,1,13,81.1,14.8,2284,87.4,87.32,2,12,2,-0.10000000000000853,6.25,111,153,112,149,297,328,289,"1.8","-1.8","68.4","7.2",14,10,1,0,0,0,3,21.4,1,7.1,2.54357,0.50929,0.21714,0.13143,"89.3",108,10,0,0,5.51,-1.18,0.01,2.6,0.143,0,"-13.05",0.166,0.117,"13.05",-0.025,-0.02300000000000002,-0.04,-0.027,16.7,"35.9"
13,667472,"Myers, Dane","Sep/Oct",62,21,0.25,0.333,0.286,0.583,0.375,0.361,0.257,3,12,90.4,17,2201,86.2,86.32,3,11,2,0.09999999999999432,6.35,104,145,114,139,298,315,280,"-2","2","71.2","7.9",13,8,1,1,0,1,4,30.8,1,7.7,3.05154,0.07769,0.21846,-0.39231,"95.6",252,50,25,15.384615384615385,5.71,-0.15,0.15,2.15,0.308,2,"15.069230769",0.314,0.532,"-15.069230769",-0.007,-0.006000000000000005,0.051,0.014,27.3,"36.9"
13,642020,"Robinson, Chuckie","Jul",47,27.7,0.154,0,0.182,0.154,0.136,0.165,0.179,2,13,71.6,-9.5,2348,90,90.73,1,12,1,0.7000000000000028,6.78,107,151,118,149,306,316,291,"1.6","-1.6","69.3","6.5",13,11,2,0,0,0,2,15.4,0,0,2.12846,0.72769,0.49538,0.49538,"88.3",52,0,0,0,5.34,-1.79,0.03,2.23,0.154,0,"-12.438461538",0.179,0.189,"12.438461538",-0.025,-0.024999999999999994,-0.035,-0.029,8.3,"27.8"
12,687363,"Scott II, Victor","Sep/Oct",50,24,0.333,0.083,0.444,0.417,0.325,0.285,0.264,4,12,83.1,2.4,2265,92.6,92.91,2,11,1,0.30000000000001137,6.38,111,146,113,150,289,324,295,"-0.4","0.4","69.4","6.5",12,9,3,1,0,0,3,25,0,0,1.78833,0.88,0.69583,-0.0625,"93.1",144,33.33333333333333,11.11111111111111,8.333333333333332,5.79,-0.36,0.07,2.35,0.333,1,"3.283333333",0.264,0.39,"-3.283333333",0.069,0.069,0.027,0.04,18.2,"36.1"
12,677008,"Kjerstad, Heston","May",51,23.5,0.222,0,0.333,0.222,0.322,0.315,0.181,2,9,90.1,6.3,2244,92.2,92.35,3,9,3,0.20000000000000284,6.42,115,146,129,152,294,326,298,"0.2","-0.2","70.8","7.0",12,6,2,0,0,0,3,25,2,16.7,1.93417,0.76917,0.44083,-0.44083,"93.8",99,33.33333333333333,0,0,5.73,-2.12,0.37,3.02,0.417,0,"-1.591666667",0.386,0.248,"1.591666667",0.041,0.030999999999999972,-0.026,0.007,33.3,"34.5"
12,666150,"Fletcher, Dominic","May",53,22.6,0,0,0,0,0.057,0.271,0.188,0,11,89,20.4,2212,88.9,89.39,1,8,4,0.5,6.66,122,150,114,153,281,310,300,"2.5","-2.5","67.3","6.5",12,7,0,0,0,0,4,33.3,1,8.3,2.4225,0.51583,0.82583,-0.62083,"94.5",258,42.857142857142854,14.285714285714285,8.333333333333332,5.89,-1.52,-0.17,2.14,0.083,1,"-20.641666667",0.256,0.371,"20.641666667",-0.188,-0.173,-0.371,-0.214,12.5,"42.1"
12,663550,"Cabbage, Trey","May",39,30.8,0.167,0,0.222,0.167,0.147,0.381,0.291,2,12,97.6,4.1,2201,88.2,88.55,3,12,0,0.29999999999999716,6.55,118,147,119,154,288,326,299,"0.2","-0.2","73.5","8.1",12,9,2,0,0,0,3,25,0,0,2.505,0.47083,0.56917,-0.7475,"99.0",153,66.66666666666666,33.33333333333333,25,5.65,-1.96,-0.32,1.9,0.167,3,"-1.4",0.291,0.598,"1.4",-0.124,-0.12399999999999997,-0.431,-0.234,25,"33.0"
11,696100,"Goodman, Hunter","Mar/Apr",43,25.6,0.1,0.3,0,0.4,0.249,0.269,0.128,1,10,87,8.3,2121,88.4,88.65,6,10,1,0.19999999999998863,6.15,111,149,120,147,307,335,290,"0.3","-0.3","74.0","7.5",11,4,0,0,0,1,6,54.5,1,9.1,2.64273,0.28182,0.35273,-0.01273,"92.6",181,25,25,9.090909090909092,5.6,-1.01,0.43,2.05,0.182,1,"-2.427272727",0.207,0.437,"2.427272727",-0.028,-0.024999999999999994,-0.037,-0.02,60,"41.4"
11,668952,"Kreidler, Ryan","Jul",51,21.6,0.182,0.273,0.143,0.455,0.266,0.281,0.196,2,11,87,30.1,2481,89.9,90.78,1,9,2,0.8999999999999915,6.59,110,147,116,144,300,317,280,"0.2","-0.2","64.3","7.2",11,8,1,0,0,1,3,27.3,0,0,2.11182,0.70636,-0.01364,0.06455,"93.3",197,50,12.5,9.090909090909092,5.96,-1.34,0.43,2.45,0.182,1,"-1.736363636",0.196,0.468,"1.736363636",-0.014,-0.014000000000000012,-0.013,-0.015,11.1,"40.0"
11,702358,"Lipscomb, Trey","Jun",34,32.4,0.091,0,0.1,0.091,0.08,0.1,0.106,1,11,78.4,17,2316,87.9,88.79,1,11,0,0.8999999999999915,6.58,110,151,120,147,301,323,293,"1.5","-1.5","70.3","7.4",11,10,1,0,0,0,1,9.1,0,0,2.33091,0.672,0.54182,-0.93091,"89.3",138,10,0,0,5.84,1.62,0.32,2.37,0.091,0,"-13.845454545",0.106,0.118,"13.845454545",-0.015,-0.015,-0.027,-0.02,9.1,"31.7"
10,677942,"Alexander, Blaze","Aug",48,20.8,0,0,0,0,0.138,0.194,0.077,0,8,86.7,8,2345,89.6,89.83,3,7,3,0.20000000000000284,6.56,113,152,120,148,305,330,294,"2.1","-2.1","75.4","7.9",10,4,0,0,0,0,4,40,2,20,2.381,0.495,0.15,0.15,"90.9",143,25,0,0,5.72,-1.36,0.29,2.16,0.2,0,"-20.96",0.261,0.083,"20.96",-0.077,-0.061,-0.083,-0.056,42.9,"38.1"
10,672279,"Siani, Michael","Aug",44,22.7,0.333,0,0.6,0.333,0.333,0.307,0.275,3,9,86.5,19.8,2272,88.5,88.64,4,9,1,0.09999999999999432,6.33,118,149,109,154,285,317,290,"0.2","-0.2","63.8","7.2",10,5,3,0,0,0,4,40,1,10,2.169,0.772,0.41,-0.03,"91.4",223,20,0,0,5.88,0.4,-0.13,2.18,0.4,0,"-1.65",0.347,0.331,"1.65",0.058,0.05300000000000005,0.002,0.026,44.4,"45.2"
10,687231,"Hernaiz, Darell","Sep/Oct",38,26.3,0.2,0.1,0.286,0.3,0.214,0.203,0.215,2,10,87.8,18.7,2165,86.4,86.64,3,10,0,0.19999999999998863,6.42,109,152,115,149,292,310,288,"-0.8","0.8","66.2","7.5",10,7,1,1,0,0,3,30,0,0,2.758,0.346,-0.091,-0.009,"94.4",114,42.857142857142854,0,0,5.62,-1.45,0.44,2.11,0.2,0,"8.33",0.215,0.245,"-8.33",-0.015,-0.014999999999999986,0.055,0.011,30,"38.7"
8,702358,"Lipscomb, Trey","Aug",32,25,0,0,0,0,0.172,0.361,0.246,0,6,90.1,8.7,2351,87.5,88.31,0,6,2,0.7999999999999972,6.56,112,149,126,149,302,316,292,"0.9","-0.9","65.3","7.3",8,6,0,0,0,0,0,0,2,25,2.55,0.44625,-0.1375,0.18,"92.4",121,16.666666666666664,0,0,6.3,-0.41,0.06,2.97,0.25,0,"-11.475",0.435,0.333,"11.475",-0.246,-0.185,-0.333,-0.189,0,"50.4"
8,678554,"Mead, Curtis","May",35,22.9,0.125,0.125,0.25,0.25,0.157,0.169,0.118,1,8,92.4,2.3,2196,90.6,91.27,4,8,0,0.7000000000000028,6.67,110,152,123,150,301,320,295,"0.4","-0.4","72.6","7.2",8,4,0,1,0,0,4,50,0,0,2.2725,0.51625,0.6,-0.14,"95.8",169,50,0,0,5.45,0.27,0.18,2.16,0.125,0,"-4.475",0.118,0.287,"4.475",0.007,0.007000000000000006,-0.037,-0.012,50,"33.4"
7,667472,"Myers, Dane","Mar/Apr",27,25.9,0.429,0.286,0.5,0.714,0.479,0.335,0.353,3,7,88.5,-0.8,2195,88.8,88.9,1,7,0,0.10000000000000853,6.56,118,150,120,146,314,321,280,"-0.9","0.9","68.9","6.9",7,6,2,0,1,0,1,14.3,0,0,2.4,0.53714,0.49,0.23571,"91.1",82,33.33333333333333,0,0,5.81,-0.51,-0.03,2.51,0.429,0,"13.357142857",0.353,0.41,"-13.357142857",0.076,0.07600000000000001,0.304,0.144,14.3,"33.3"
7,682657,"Martínez, Angel","Jun",14,50,0.286,0,0.333,0.286,0.252,0.256,0.267,2,7,90,10.8,2052,92.4,92.9,0,6,1,0.5,6.39,105,147,108,148,283,315,290,"0.1","-0.1","68.1","7.2",7,6,2,0,0,0,1,14.3,0,0,1.73857,0.93714,0.80143,-0.80143,"94.5",144,50,0,0,5.75,-0.79,-0.39,2.14,0.286,0,"-1.6",0.267,0.314,"1.6",0.019,0.01899999999999996,-0.028,-0.004,0,"41.3"
7,679845,"Loftin, Nick","Aug",20,35,0,0,0,0,0,0.09,0.093,0,7,73.7,6.6,2494,87.1,86.76,1,6,1,-0.29999999999999716,6.3,103,153,117,148,291,322,280,"1.6","-1.6","64.2","7.6",7,5,0,0,0,0,2,28.6,0,0,3.09857,-0.02143,-0.15571,0.15571,"88.0",87,0,0,0,5.76,1.86,0.34,2.28,0,0,"-22.785714286",0.093,0.111,"22.785714286",-0.093,-0.093,-0.111,-0.09,16.7,"37.8"
7,663550,"Cabbage, Trey","Aug",34,20.6,0,0,0,0,0.098,0.126,0.034,0,6,106.4,-17,2236,88.4,87.83,5,6,1,-0.6000000000000085,6.16,113,142,118,145,289,323,297,"2.3","-2.3","71.3","7.7",7,1,0,0,0,0,5,71.4,1,14.3,2.70714,0.24571,0.12714,-0.12714,"106.4",5,100,0,0,5.45,-2.41,0.4,2,0.143,0,"-33.357142857",0.172,0.034,"33.357142857",-0.034,-0.028999999999999998,-0.034,-0.028,83.3,"25.9"
6,702358,"Lipscomb, Trey","Sep/Oct",31,19.4,0,0,0,0,0,0.198,0.205,0,6,84.8,18.3,2105,86.1,85.83,2,6,0,-0.29999999999999716,6.37,102,151,120,150,303,325,289,"1.3","-1.3","68.9","7.9",6,4,0,0,0,0,2,33.3,0,0,2.63667,0.49333,0.57333,-0.57,"90.1",139,25,0,0,5.81,1.22,0.06,1.93,0,0,"-21.716666667",0.205,0.239,"21.716666667",-0.205,-0.205,-0.239,-0.198,33.3,"39.5"
6,656248,"Bouchard, Sean","Jul",23,26.1,0,0,0,0,0,0.045,0.035,0,6,98,13.5,2382,83,83.97,3,5,1,1,6.85,111,151,116,150,304,331,285,"0.5","-0.5","69.1","7.4",6,2,0,0,0,0,4,66.7,0,0,3.59,-0.205,-0.27,-0.49333,"98.0",175,50,0,0,5.36,0.91,0.22,2.35,0,0,"-8.683333333",0.035,0.07,"8.683333333",-0.035,-0.035,-0.07,-0.045,60,"34.9"
6,666150,"Fletcher, Dominic","Jul",16,37.5,0.333,0,0.4,0.333,0.294,0.174,0.185,2,6,80.7,27.4,2180,89.4,91.12,0,5,1,1.6999999999999886,7.05,108,139,102,144,276,317,302,"0.1","-0.1","68.7","6.2",6,5,2,0,0,0,1,16.7,0,0,2.275,0.565,0.41333,-0.41333,"91.8",69,20,0,0,5.85,-1.59,0,2.31,0.333,0,"-1.166666667",0.185,0.21,"1.166666667",0.148,0.14800000000000002,0.123,0.12,0,"37.2"
5,666150,"Fletcher, Dominic","Jun",18,27.8,0,0,0,0,0.138,0.255,0.149,0,4,95.2,14.5,2082,88.8,89.2,1,3,2,0.4000000000000057,6.62,110,146,110,145,292,312,300,"0.7","-0.7","65.0","6.4",5,2,0,0,0,0,2,40,1,20,2.058,0.888,0.43,-1.062,"95.2",206,50,0,0,5.32,-1.71,0.17,2.38,0.2,0,"-13.2",0.32,0.189,"13.2",-0.149,-0.12,-0.189,-0.117,33.3,"33.0"
5,702616,"Holliday, Jackson","Jul",14,35.7,0.2,0.6,0,0.8,0.41,0.589,0.341,1,5,93.7,3,2298,85.5,86.22,1,5,0,0.7000000000000028,6.62,107,145,108,151,306,326,303,"-2","2","73.3","7.0",5,4,0,0,0,1,1,20,0,0,2.87,0.394,0.084,-0.084,"98.7",198,75,50,40,5.8,-1.65,-0.18,2.64,0.2,2,"39.9",0.341,1.097,"-39.9",-0.141,-0.14100000000000001,-0.297,-0.179,20,"43.3"
5,677008,"Kjerstad, Heston","Mar/Apr",22,22.7,0,0,0,0,0,0.055,0.055,0,5,71.5,6.5,2441,87.9,87.8,2,4,1,-0.10000000000000853,6.36,108,145,137,153,299,327,306,"0.8","-0.8","66.8","7.0",5,2,0,0,0,0,3,60,0,0,2.276,0.814,-0.142,0.142,"88.5",139,0,0,0,5.26,-2.4,0.43,2.05,0,0,"-16.52",0.055,0.075,"16.52",-0.055,-0.055,-0.075,-0.055,50,"28.2"
5,668952,"Kreidler, Ryan","Sep/Oct",22,22.7,0,0,0,0,0.138,0.347,0.27,0,4,87.4,-3.7,1897,87.9,87.48,1,4,1,-0.4000000000000057,6.06,111,152,123,147,292,317,292,"1.4","-1.4","69.2","7.9",5,3,0,0,0,0,1,20,1,20,2.36,0.618,1.124,-0.312,"92.4",66,33.33333333333333,0,0,5.83,-0.08,0.22,2.15,0.2,0,"-28.32",0.416,0.329,"28.32",-0.27,-0.21599999999999997,-0.329,-0.209,25,"42.9"
5,694388,"Loperfido, Joey","Mar/Apr",13,38.5,0.2,0,0.333,0.2,0.176,0.13,0.121,1,5,94.9,28.3,2318,91.8,92.32,1,4,1,0.5,6.76,110,145,106,143,288,320,297,"0.5","-0.5","74.9","7.8",5,3,1,0,0,0,2,40,0,0,1.752,0.978,0.298,-0.298,"94.9",309,33.33333333333333,0,0,5.86,-2.16,0.28,2.71,0.2,0,"-9.96",0.121,0.193,"9.96",0.079,0.07900000000000001,0.007,0.046,25,"33.1"
4,677870,"Jiménez, Leo","Jun",14,28.6,0,0,0,0,0,0.118,0.124,0,4,79.5,20.3,2345,88.9,89.82,1,4,0,0.8999999999999915,6.8,106,153,124,150,280,321,295,"0.6","-0.6","69.1","7.5",4,3,0,0,0,0,1,25,0,0,1.9625,0.9525,0.2975,0.2975,"88.0",144,0,0,0,6.42,-1.73,0.25,2.2,0,0,"-16.175",0.124,0.142,"16.175",-0.124,-0.124,-0.142,-0.118,25,"49.0"
4,686780,"Pagés, Pedro","Mar/Apr",16,25,0,0,0,0,0.172,0.698,0.22,0,2,99.8,22.5,2420,87.7,87.78,1,3,1,0.09999999999999432,6.33,109,152,116,146,306,325,287,"0.1","-0.1","73.0","7.1",4,2,0,0,0,0,1,25,1,25,2.5125,0.465,-0.3225,-0.1825,"99.8",363,100,50,25,5.5,-1.08,-0.23,2.56,0.25,1,"-1.65",0.568,0.332,"1.65",-0.22,-0.31799999999999995,-0.332,-0.526,33.3,"36.9"
4,687597,"Beck, Jordan","Mar/Apr",11,36.4,0.5,0,0.667,0.5,0.441,0.338,0.327,2,4,99.6,19,1921,89.8,89.13,1,4,0,-0.7000000000000028,6.02,109,152,124,150,297,311,281,"0.1","-0.1","69.3","7.1",4,3,2,0,0,0,1,25,0,0,2.35,0.5225,0.3225,0.3225,"99.6",210,100,0,0,5.73,-1.63,-0.29,2.8,0.5,0,"-1.875",0.327,0.45,"1.875",0.173,0.173,0.05,0.103,25,"37.3"
3,700250,"Rice, Ben","Sep/Oct",18,16.7,0,0,0,0,0,0.022,0.022,0,3,81.6,-17,2060,86.3,87.27,2,3,0,1,7.03,120,147,117,150,292,336,288,"0.7","-0.7","73.1","7.8",3,1,0,0,0,0,2,66.7,0,0,2.36333,0.72333,0.11,-0.53667,"88.0",7,0,0,0,6.09,0.3,-0.26,2.14,0,0,"-22.7",0.022,0.022,"22.7",-0.022,-0.022,-0.022,-0.022,66.7,"49.3"
3,677588,"Tena, José","Jun",11,27.3,0,0,0,0,0,0.106,0.059,0,3,99.6,38,2459,85.9,85.07,2,3,0,-0.8000000000000114,5.9,110,146,118,150,297,322,305,"0.8","-0.8","76.0","7.9",3,1,0,0,0,0,2,66.7,0,0,3.65667,-0.48667,-0.51333,0.51333,"99.6",374,100,0,0,5.78,-1.04,0.07,1.74,0,0,"-27.8",0.059,0.206,"27.8",-0.059,-0.059,-0.206,-0.106,66.7,"37.5"
3,680718,"Barger, Addison","May",13,23.1,0,0,0,0,0,0.061,0.065,0,3,68.1,-43,2790,89.3,89.1,1,2,1,-0.20000000000000284,6.23,125,147,140,153,284,327,290,"0.3","-0.3","71.5","7.1",3,1,0,0,0,0,2,66.7,0,0,2.38,0.52667,0.06667,-0.06667,"88.0",3,0,0,0,5.64,-1.48,-0.65,2.95,0,0,"-11.266666667",0.065,0.066,"11.266666667",-0.065,-0.065,-0.066,-0.061,50,"34.7"
2,663550,"Cabbage, Trey","Mar/Apr",10,20,0.5,0.5,0.5,1,0.627,0.373,0.316,1,2,94.2,-2,1603,91.5,91.45,0,2,0,0,5.9,,,,,,,,"-0.5","0.5",,,2,2,0,1,0,0,0,0,0,0,2.24,0.505,0.78,-0.78,"96.8",350,50,0,0,6.18,-1.61,-0.41,2.58,0.5,0,"26.65",0.316,0.589,"-26.65",0.184,0.184,0.411,0.254,0,
1,677588,"Tena, José","Jul",5,20,0,0,0,0,0,0.008,0.009,0,1,96.9,57,2467,94.5,95.7,0,1,0,1.2000000000000028,6.9,127,148,124,152,290,310,295,"0.4","-0.4","74.3","7.1",1,1,0,0,0,0,0,0,0,0,1.11,1.44,0.22,-0.22,"96.9",236,100,0,0,5.61,-2.39,0.18,3.07,0,0,"-37.5",0.009,0.014,"37.5",-0.009,-0.009,-0.014,-0.008,0,"49.5"
